1/22/15 9:33,2,Ofelia
1/22/15 9:33,5,Lena
1/22/15 9:33,2,Ofelia
1/22/15 9:33,5,Spring
1/22/15 9:34,2,Ofelia
1/22/15 9:34,5,Robyn
1/22/15 9:59,1,Gretta
1/22/15 10:02,6,Spring
1/22/15 10:02,3,Clay
1/22/15 10:04,6,Lena
1/22/15 10:04,3,Clay
1/22/15 10:16,2,Lena
1/22/15 10:16,5,Gretta
1/22/15 10:17,6,Gretta
1/22/15 10:17,3,Lena
1/22/15 10:19,8,Cindie
1/22/15 10:39,2,Lavonda
1/22/15 10:39,5,Lena
1/22/15 10:40,2,Lavonda
1/22/15 10:40,5,Spring
1/22/15 10:51,2,Melva
1/22/15 10:51,5,Lena
1/22/15 10:52,2,Tia
1/22/15 10:52,5,Robyn
1/22/15 10:53,6,Spring
1/22/15 10:53,3,Lavonda
1/22/15 10:53,6,Lena
1/22/15 10:53,3,Melva
1/22/15 10:54,6,Gretta
1/22/15 10:54,3,Tia
1/22/15 10:54,2,Melva
1/22/15 10:54,5,Spring
1/22/15 10:54,6,Gretta
1/22/15 10:54,3,na
1/22/15 10:54,2,na
1/22/15 10:54,5,Gretta
1/22/15 10:54,2,Melva
1/22/15 10:54,5,Robyn
1/22/15 10:54,8,Bryanna
1/22/15 10:55,2,na
1/22/15 10:55,5,Lena
1/22/15 10:55,6,Lena
1/22/15 10:55,3,na
1/22/15 10:55,6,Robyn
1/22/15 10:55,3,Melva
1/22/15 10:55,2,na
1/22/15 10:55,5,Robyn
1/22/15 10:56,6,Robyn
1/22/15 10:56,3,na
1/22/15 10:56,2,na
1/22/15 10:56,5,Spring
1/22/15 10:57,2,Elli
1/22/15 10:57,5,Gretta
1/22/15 10:58,2,Elli
1/22/15 10:58,5,Lena
1/22/15 10:58,2,Elli
1/22/15 10:58,5,Spring
1/22/15 10:58,6,Lena
1/22/15 10:58,3,Lavonda
1/22/15 11:00,1,na
1/22/15 11:00,8,Bryanna
1/22/15 11:01,2,Bryanna
1/22/15 11:01,5,Lena
1/22/15 11:01,2,Bryanna
1/22/15 11:01,5,Spring
1/22/15 11:01,6,Lena
1/22/15 11:01,3,Elli
1/22/15 11:03,6,Lena
1/22/15 11:03,3,Bryanna
1/22/15 11:07,2,Sasha
1/22/15 11:07,5,Spring
1/22/15 11:07,6,Gretta
1/22/15 11:07,3,Bryanna
1/22/15 11:07,2,Sasha
1/22/15 11:07,5,Lena
1/22/15 11:10,2,Assunta
1/22/15 11:10,5,na
1/22/15 11:10,6,Spring
1/22/15 11:10,3,Elli
1/22/15 11:11,2,Elli
1/22/15 11:11,5,Robyn
1/22/15 11:13,6,Robyn
1/22/15 11:13,3,Elli
1/22/15 11:13,6,Spring
1/22/15 11:13,3,Sasha
1/22/15 11:13,2,Spring
1/22/15 11:13,5,Gretta
1/22/15 11:13,2,Spring
1/22/15 11:13,5,na
1/22/15 11:15,6,Lena
1/22/15 11:15,3,Spring
1/22/15 11:20,8,Sasha
1/22/15 11:25,8,Spring
1/22/15 11:31,8,Sasha
1/22/15 12:08,6,na
1/22/15 12:08,3,Assunta
1/22/15 12:24,6,na
1/22/15 12:24,3,Spring
1/22/15 12:26,8,Ettie
1/22/15 12:37,8,Ettie
1/22/15 13:58,2,Gretta
1/22/15 13:58,5,na
1/22/15 14:39,8,Elvina
1/22/15 16:39,6,Lena
1/22/15 16:39,3,Elvia
1/22/15 16:39,2,Elvia
1/22/15 16:39,5,Lena
1/22/15 16:40,2,Elvia
1/22/15 16:40,5,Spring
1/22/15 16:44,6,na
1/22/15 16:44,3,Elvia
1/22/15 20:41,2,Melva
1/22/15 20:41,5,na
1/22/15 20:46,6,na
1/22/15 20:46,3,Melva
1/22/15 21:04,8,Cindie
1/22/15 21:08,8,Cindie
1/22/15 21:11,2,Cindie
1/22/15 21:11,5,Lena
1/22/15 21:18,6,Lena
1/22/15 21:18,3,Cindie
1/22/15 21:29,2,Lena
1/22/15 21:29,5,na
1/22/15 21:42,1,Melva
1/22/15 21:46,2,Gretta
1/22/15 21:46,5,Melva
1/22/15 23:58,2,Cindie
1/22/15 23:58,5,Melva
1/23/15 0:02,6,Melva
1/23/15 0:02,3,Cindie
1/23/15 9:39,2,Spring
1/23/15 9:39,5,Melva
1/23/15 10:00,6,Melva
1/23/15 10:00,3,Spring
1/23/15 11:09,2,Melva
1/23/15 11:09,5,Gretta
1/23/15 11:12,6,Gretta
1/23/15 11:12,3,Melva
1/23/15 11:42,2,Shu
1/23/15 11:42,5,Melva
1/23/15 11:44,2,Shu
1/23/15 11:44,5,na
1/23/15 11:44,2,Shu
1/23/15 11:44,5,Lena
1/23/15 13:16,8,Clay
1/23/15 13:17,8,Clay
1/23/15 13:19,8,Clay
1/23/15 13:25,2,Roman
1/23/15 13:25,5,Lena
1/23/15 13:34,1,Roman
1/23/15 14:02,2,Spring
1/23/15 14:02,5,Roman
1/23/15 14:03,6,Roman
1/23/15 14:03,3,Spring
1/23/15 14:36,6,Roman
1/23/15 14:36,3,Cindie
1/23/15 15:42,2,Shon
1/23/15 15:42,5,Lena
1/23/15 15:45,1,Shon
1/23/15 16:08,2,Cindie
1/23/15 16:08,5,Shon
1/23/15 16:12,6,Shon
1/23/15 16:12,3,Cindie
1/23/15 17:12,1,Cindie
1/23/15 17:22,1,Abigail
1/23/15 17:23,2,Abigail
1/23/15 17:23,5,Shon
1/23/15 17:23,2,Abigail
1/23/15 17:23,5,Cindie
1/23/15 17:48,6,Abigail
1/23/15 17:48,3,Cindie
1/23/15 17:53,6,Abigail
1/23/15 17:53,3,Cindie
1/23/15 17:59,6,Abigail
1/23/15 17:59,3,Cindie
1/23/15 18:31,2,Marya
1/23/15 18:31,5,Gretta
1/23/15 18:31,2,Marya
1/23/15 18:31,5,na
1/23/15 18:31,2,Marya
1/23/15 18:31,5,Melva
1/23/15 18:31,2,Marya
1/23/15 18:31,5,Roman
1/23/15 18:31,2,Marya
1/23/15 18:31,5,Shon
1/23/15 18:31,2,Marya
1/23/15 18:31,5,Cindie
1/23/15 18:31,2,Marya
1/23/15 18:31,5,Abigail
1/23/15 18:31,2,Marya
1/23/15 18:31,5,Abigail
1/23/15 18:31,2,Marya
1/23/15 18:31,5,Abigail
1/23/15 18:44,2,Shon
1/23/15 18:44,5,Cindie
1/23/15 18:50,2,Melva
1/23/15 18:50,5,Abigail
1/23/15 18:50,2,Melva
1/23/15 18:50,5,Cindie
1/23/15 18:50,2,Melva
1/23/15 18:50,5,Roman
1/23/15 18:50,2,Melva
1/23/15 18:50,5,Shon
1/23/15 18:51,6,Abigail
1/23/15 18:51,3,Melva
1/24/15 3:35,2,Gretta
1/24/15 3:35,5,Abigail
1/24/15 3:35,2,Gretta
1/24/15 3:35,5,Abigail
1/24/15 3:35,2,Gretta
1/24/15 3:35,5,Abigail
1/24/15 3:35,2,Gretta
1/24/15 3:35,5,Cindie
1/24/15 3:35,2,Gretta
1/24/15 3:35,5,Shon
1/24/15 3:35,2,Gretta
1/24/15 3:35,5,Roman
1/24/15 11:42,6,Abigail
1/24/15 11:42,3,Lena
1/24/15 11:42,2,Lena
1/24/15 11:42,5,Abigail
1/24/15 11:42,2,Lena
1/24/15 11:42,5,Abigail
1/24/15 11:43,6,Abigail
1/24/15 11:43,3,Lena
1/24/15 11:46,6,Cindie
1/24/15 11:46,3,Lena
1/24/15 11:46,2,Lena
1/24/15 11:46,5,Shon
1/24/15 11:49,6,Shon
1/24/15 11:49,3,Lena
1/24/15 11:50,2,Lena
1/24/15 11:50,5,Roman
1/24/15 11:51,6,Roman
1/24/15 11:51,3,Lena
1/24/15 11:54,6,Melva
1/24/15 11:54,3,Lena
1/24/15 11:54,2,Lena
1/24/15 11:54,5,Melva
1/24/15 12:00,6,na
1/24/15 12:00,3,Lena
1/24/15 12:01,6,na
1/24/15 12:01,3,Lena
1/24/15 12:14,2,Elvia
1/24/15 12:14,5,Cindie
1/24/15 13:29,4,Cindie
1/24/15 13:29,7,Abigail
1/24/15 13:41,2,Tia
1/24/15 13:41,5,Shon
1/24/15 15:09,8,Tiera
1/24/15 15:13,1,Tiera
1/24/15 15:15,2,Tiera
1/24/15 15:15,5,Lena
1/24/15 15:17,6,Spring
1/24/15 15:17,3,Tiera
1/24/15 15:20,2,Tiera
1/24/15 15:20,5,Spring
1/24/15 15:43,2,Gretta
1/24/15 15:43,5,Tiera
1/24/15 15:48,2,Tia
1/24/15 15:48,5,Cindie
1/24/15 15:50,1,Tia
1/24/15 16:00,6,Abigail
1/24/15 16:00,3,Tia
1/24/15 16:01,2,Tia
1/24/15 16:01,5,Lena
1/24/15 16:22,2,Shon
1/24/15 16:22,5,Melva
1/24/15 16:23,4,Cindie
1/24/15 16:23,7,Abigail
1/24/15 16:33,8,Tiera
1/24/15 17:02,2,Keila
1/24/15 17:02,5,Tia
1/24/15 17:08,2,Keila
1/24/15 17:08,5,Spring
1/24/15 17:38,2,Tiera
1/24/15 17:38,5,Tia
1/24/15 17:39,2,Tiera
1/24/15 17:39,5,Abigail
1/24/15 17:39,6,Roman
1/24/15 17:39,3,Tiera
1/24/15 17:41,2,Tiera
1/24/15 17:41,5,Gretta
1/24/15 17:41,6,Lena
1/24/15 17:41,3,Tiera
1/24/15 17:51,1,Keila
1/24/15 17:57,6,Cindie
1/24/15 17:57,3,Keila
1/24/15 18:28,2,Tiera
1/24/15 18:28,5,Shon
1/24/15 18:28,6,Shon
1/24/15 18:28,3,Tiera
1/24/15 18:29,2,Tiera
1/24/15 18:29,5,Keila
1/24/15 18:30,2,Tiera
1/24/15 18:30,5,Robyn
1/24/15 18:31,6,Robyn
1/24/15 18:31,3,Tiera
1/24/15 18:42,2,Cindie
1/24/15 18:42,5,Keila
1/24/15 18:48,6,Keila
1/24/15 18:48,3,Cindie
1/24/15 18:53,6,Tia
1/24/15 18:53,3,Cindie
1/24/15 18:56,2,Tiera
1/24/15 18:56,5,Melva
1/24/15 18:56,2,Tiera
1/24/15 18:56,5,na
1/24/15 19:02,6,Tiera
1/24/15 19:02,3,Cindie
1/24/15 20:24,6,na
1/24/15 20:24,3,Gretta
1/24/15 20:25,2,Gretta
1/24/15 20:25,5,Keila
1/24/15 20:25,2,Gretta
1/24/15 20:25,5,Tia
1/25/15 0:02,2,Shon
1/25/15 0:02,5,Tia
1/25/15 0:04,6,Keila
1/25/15 0:04,3,Shon
1/25/15 10:40,2,Shon
1/25/15 10:40,5,Keila
1/25/15 11:30,2,Keila
1/25/15 11:30,5,Tiera
1/25/15 12:40,2,Assunta
1/25/15 12:40,5,Cindie
1/25/15 12:45,2,Assunta
1/25/15 12:45,5,Shon
1/25/15 13:41,6,Cindie
1/25/15 13:41,3,Assunta
1/25/15 13:54,2,Assunta
1/25/15 13:54,5,Tiera
1/25/15 13:54,2,Assunta
1/25/15 13:54,5,Tia
1/25/15 17:24,2,Melva
1/25/15 17:24,5,Tiera
1/25/15 17:25,6,Tiera
1/25/15 17:25,3,Melva
1/25/15 17:27,2,Melva
1/25/15 17:27,5,Abigail
1/25/15 18:18,6,Keila
1/25/15 18:18,3,Lena
1/25/15 18:18,2,Lena
1/25/15 18:18,5,Keila
1/25/15 18:18,2,Lena
1/25/15 18:18,5,Tia
1/25/15 18:18,2,Lena
1/25/15 18:18,5,Tiera
1/25/15 18:20,6,Tiera
1/25/15 18:20,3,Lena
1/25/15 18:25,6,Keila
1/25/15 18:25,3,Tiera
1/25/15 18:52,2,Spring
1/25/15 18:52,5,Keila
1/25/15 18:52,2,Spring
1/25/15 18:52,5,Tia
1/25/15 18:52,2,Spring
1/25/15 18:52,5,Tiera
1/25/15 18:52,2,Spring
1/25/15 18:52,5,Abigail
1/25/15 18:53,2,Spring
1/25/15 18:53,5,Abigail
1/25/15 18:53,2,Spring
1/25/15 18:53,5,Abigail
1/25/15 18:53,2,Spring
1/25/15 18:53,5,Cindie
1/25/15 18:53,2,Spring
1/25/15 18:53,5,Shon
1/25/15 18:53,6,Shon
1/25/15 18:53,3,Spring
1/25/15 18:53,6,Tiera
1/25/15 18:53,3,Spring
1/25/15 18:55,6,Keila
1/25/15 18:55,3,Spring
1/25/15 18:55,6,Cindie
1/25/15 18:55,3,Spring
1/25/15 19:06,2,Lavonda
1/25/15 19:06,5,Keila
1/25/15 19:39,2,Lavonda
1/25/15 19:39,5,Abigail
1/25/15 19:39,2,Lavonda
1/25/15 19:39,5,Abigail
1/25/15 19:39,2,Lavonda
1/25/15 19:39,5,Cindie
1/25/15 19:39,2,Lavonda
1/25/15 19:39,5,Shon
1/25/15 19:39,2,Lavonda
1/25/15 19:39,5,Melva
1/25/15 19:39,2,Lavonda
1/25/15 19:39,5,na
1/25/15 19:39,2,Lavonda
1/25/15 19:39,5,Tia
1/25/15 19:39,2,Lavonda
1/25/15 19:39,5,Abigail
1/25/15 20:16,2,Elli
1/25/15 20:16,5,Keila
1/25/15 20:16,2,Elli
1/25/15 20:16,5,Tia
1/25/15 20:16,2,Elli
1/25/15 20:16,5,Tiera
1/25/15 20:16,2,Elli
1/25/15 20:16,5,Abigail
1/25/15 20:16,2,Elli
1/25/15 20:16,5,Abigail
1/25/15 20:16,2,Elli
1/25/15 20:16,5,Abigail
1/25/15 20:16,2,Elli
1/25/15 20:16,5,Cindie
1/25/15 20:16,2,Elli
1/25/15 20:16,5,Shon
1/25/15 20:16,2,Elli
1/25/15 20:16,5,Roman
1/25/15 20:16,2,Elli
1/25/15 20:16,5,Melva
1/25/15 20:16,2,Elli
1/25/15 20:16,5,na
1/25/15 21:01,6,Tiera
1/25/15 21:01,3,Sasha
1/25/15 21:04,6,Roman
1/25/15 21:04,3,Sasha
1/25/15 21:05,2,Sasha
1/25/15 21:05,5,Gretta
1/25/15 21:08,2,Sasha
1/25/15 21:08,5,Shon
1/25/15 21:09,6,Shon
1/25/15 21:09,3,Sasha
1/25/15 21:11,8,Sasha
1/25/15 21:14,6,Cindie
1/25/15 21:14,3,Sasha
1/25/15 21:15,2,Sasha
1/25/15 21:15,5,Abigail
1/25/15 21:15,2,Sasha
1/25/15 21:15,5,Abigail
1/25/15 21:16,2,Sasha
1/25/15 21:16,5,na
1/25/15 21:20,6,Abigail
1/25/15 21:20,3,Sasha
1/25/15 21:22,6,Abigail
1/25/15 21:22,3,Sasha
1/25/15 21:24,2,Sasha
1/25/15 21:24,5,Tia
1/25/15 21:26,6,Tia
1/25/15 21:26,3,Sasha
1/25/15 21:28,6,Keila
1/25/15 21:28,3,Sasha
1/25/15 21:31,6,Melva
1/25/15 21:31,3,Sasha
1/25/15 21:33,6,Abigail
1/25/15 21:33,3,Sasha
1/25/15 21:35,8,Sasha
1/25/15 21:37,2,Jutta
1/25/15 21:37,5,Spring
1/25/15 21:37,2,Jutta
1/25/15 21:37,5,Lena
1/25/15 21:37,2,Jutta
1/25/15 21:37,5,Gretta
1/25/15 21:38,2,Jutta
1/25/15 21:38,5,na
1/25/15 21:38,2,Jutta
1/25/15 21:38,5,Melva
1/25/15 21:38,2,Jutta
1/25/15 21:38,5,Roman
1/25/15 21:38,2,Jutta
1/25/15 21:38,5,Abigail
1/25/15 21:38,2,Jutta
1/25/15 21:38,5,Abigail
1/25/15 21:38,2,Jutta
1/25/15 21:38,5,Cindie
1/25/15 21:38,2,Jutta
1/25/15 21:38,5,Shon
1/25/15 21:38,2,Jutta
1/25/15 21:38,5,Tiera
1/25/15 21:38,2,Jutta
1/25/15 21:38,5,Tia
1/25/15 21:38,2,Jutta
1/25/15 21:38,5,Keila
1/25/15 21:39,8,Sasha
1/25/15 21:40,8,Sasha
1/25/15 21:40,8,Wilson
1/25/15 21:42,8,Sasha
1/25/15 21:44,6,Robyn
1/25/15 21:44,3,Sasha
1/25/15 21:49,8,Sasha
1/25/15 21:50,8,Sasha
1/25/15 21:52,8,Wilson
1/25/15 21:53,8,Sasha
1/26/15 0:05,2,Elvia
1/26/15 0:05,5,Tia
1/26/15 9:01,1,Marya
1/26/15 9:01,1,Ofelia
1/26/15 9:01,1,Lavonda
1/26/15 9:01,1,Elli
1/26/15 9:01,1,Sasha
1/26/15 9:38,2,Gretta
1/26/15 9:38,5,Marya
1/26/15 9:38,2,Gretta
1/26/15 9:38,5,Lavonda
1/26/15 9:38,2,Gretta
1/26/15 9:38,5,Ofelia
1/26/15 9:38,2,Gretta
1/26/15 9:38,5,Elli
1/26/15 9:38,2,Gretta
1/26/15 9:38,5,Sasha
1/26/15 9:52,6,Sasha
1/26/15 9:52,3,Gretta
1/26/15 10:37,1,Jutta
1/26/15 10:38,2,Jutta
1/26/15 10:38,5,Abigail
1/26/15 10:39,2,Jutta
1/26/15 10:39,5,Marya
1/26/15 10:39,2,Jutta
1/26/15 10:39,5,Lavonda
1/26/15 10:39,2,Jutta
1/26/15 10:39,5,Ofelia
1/26/15 10:39,2,Jutta
1/26/15 10:39,5,Elli
1/26/15 10:39,2,Jutta
1/26/15 10:39,5,Sasha
1/26/15 10:41,6,Ofelia
1/26/15 10:41,3,Jutta
1/26/15 10:44,6,Abigail
1/26/15 10:44,3,Jutta
1/26/15 10:46,6,Shon
1/26/15 10:46,3,Jutta
1/26/15 10:51,6,Keila
1/26/15 10:51,3,Jutta
1/26/15 10:51,6,Lavonda
1/26/15 10:51,3,Jutta
1/26/15 10:52,6,Marya
1/26/15 10:52,3,Jutta
1/26/15 10:53,6,Abigail
1/26/15 10:53,3,Jutta
1/26/15 10:55,8,Jutta
1/26/15 10:57,6,Tiera
1/26/15 10:57,3,Jutta
1/26/15 11:00,6,Melva
1/26/15 11:00,3,Jutta
1/26/15 11:49,8,Wilson
1/26/15 12:28,6,Sasha
1/26/15 12:28,3,Assunta
1/26/15 12:57,1,Assunta
1/26/15 13:18,6,Lavonda
1/26/15 13:18,3,Keila
1/26/15 13:18,2,Keila
1/26/15 13:18,5,Lavonda
1/26/15 13:19,2,Keila
1/26/15 13:19,5,Jutta
1/26/15 13:19,6,Jutta
1/26/15 13:19,3,Keila
1/26/15 13:56,8,Harrison
1/26/15 13:59,8,Harrison
1/26/15 14:00,8,Harrison
1/26/15 14:01,2,Harrison
1/26/15 14:01,5,Tia
1/26/15 14:02,2,Harrison
1/26/15 14:02,5,Lavonda
1/26/15 14:02,2,Harrison
1/26/15 14:02,5,Abigail
1/26/15 14:42,1,Harrison
1/26/15 14:43,6,Marya
1/26/15 14:43,3,Cindie
1/26/15 14:44,2,Harrison
1/26/15 14:44,5,Jutta
1/26/15 14:45,6,Ofelia
1/26/15 14:45,3,Cindie
1/26/15 14:45,2,Cindie
1/26/15 14:45,5,Ofelia
1/26/15 14:47,6,Elli
1/26/15 14:47,3,Cindie
1/26/15 14:51,6,Jutta
1/26/15 14:51,3,Cindie
1/26/15 14:55,6,Harrison
1/26/15 14:55,3,Cindie
1/26/15 14:57,2,Cindie
1/26/15 14:57,5,Harrison
1/26/15 15:29,2,Gretta
1/26/15 15:29,5,Jutta
1/26/15 15:29,2,Gretta
1/26/15 15:29,5,Assunta
1/26/15 15:29,2,Gretta
1/26/15 15:29,5,Harrison
1/26/15 15:40,6,Harrison
1/26/15 15:40,3,Lena
1/26/15 15:40,2,Lena
1/26/15 15:40,5,Harrison
1/26/15 15:43,6,Assunta
1/26/15 15:43,3,Lena
1/26/15 15:43,2,Lena
1/26/15 15:43,5,Assunta
1/26/15 15:43,2,Lena
1/26/15 15:43,5,Jutta
1/26/15 15:46,6,Jutta
1/26/15 15:46,3,Lena
1/26/15 15:46,2,Lena
1/26/15 15:46,5,Sasha
1/26/15 15:46,2,Lena
1/26/15 15:46,5,Elli
1/26/15 15:46,2,Lena
1/26/15 15:46,5,Ofelia
1/26/15 15:46,2,Lena
1/26/15 15:46,5,Lavonda
1/26/15 15:46,2,Lena
1/26/15 15:46,5,Marya
1/26/15 15:47,6,Harrison
1/26/15 15:47,3,Ettie
1/26/15 15:50,2,Ettie
1/26/15 15:50,5,Sasha
1/26/15 15:50,2,Ettie
1/26/15 15:50,5,Elli
1/26/15 15:50,2,Ettie
1/26/15 15:50,5,Ofelia
1/26/15 15:50,2,Ettie
1/26/15 15:50,5,Keila
1/26/15 15:50,2,Ettie
1/26/15 15:50,5,Marya
1/26/15 15:50,2,Ettie
1/26/15 15:50,5,Lavonda
1/26/15 15:50,2,Ettie
1/26/15 15:50,5,Tia
1/26/15 15:50,2,Ettie
1/26/15 15:50,5,Tiera
1/26/15 15:50,2,Ettie
1/26/15 15:50,5,Abigail
1/26/15 15:50,2,Ettie
1/26/15 15:50,5,Cindie
1/26/15 15:50,2,Ettie
1/26/15 15:50,5,Abigail
1/26/15 15:50,2,Ettie
1/26/15 15:50,5,Abigail
1/26/15 15:50,2,Ettie
1/26/15 15:50,5,Roman
1/26/15 15:50,2,Ettie
1/26/15 15:50,5,Shon
1/26/15 15:51,2,Ettie
1/26/15 15:51,5,Melva
1/26/15 15:51,2,Ettie
1/26/15 15:51,5,na
1/26/15 15:51,2,Ettie
1/26/15 15:51,5,Gretta
1/26/15 15:51,2,Ettie
1/26/15 15:51,5,Lena
1/26/15 15:51,2,Ettie
1/26/15 15:51,5,Robyn
1/26/15 15:51,2,Ettie
1/26/15 15:51,5,Spring
1/26/15 15:53,6,Assunta
1/26/15 15:53,3,Ettie
1/26/15 15:58,6,Sasha
1/26/15 15:58,3,Ettie
1/26/15 16:00,6,Ofelia
1/26/15 16:00,3,Lena
1/26/15 16:02,6,Jutta
1/26/15 16:02,3,Ettie
1/26/15 16:02,6,Lavonda
1/26/15 16:02,3,Lena
1/26/15 16:04,6,Elli
1/26/15 16:04,3,Ettie
1/26/15 16:05,1,Ettie
1/26/15 16:11,2,Lena
1/26/15 16:11,5,Ettie
1/26/15 16:11,2,Lena
1/26/15 16:11,5,Ettie
1/26/15 16:16,6,Ofelia
1/26/15 16:16,3,Ettie
1/26/15 16:18,6,Lavonda
1/26/15 16:18,3,Ettie
1/26/15 16:24,2,Elli
1/26/15 16:24,5,Ettie
1/26/15 16:24,2,Elli
1/26/15 16:24,5,Ettie
1/26/15 16:24,2,Elli
1/26/15 16:24,5,Harrison
1/26/15 16:24,2,Elli
1/26/15 16:24,5,Assunta
1/26/15 16:24,2,Elli
1/26/15 16:24,5,Jutta
1/26/15 16:24,2,Elli
1/26/15 16:24,5,Sasha
1/26/15 16:24,2,Elli
1/26/15 16:24,5,Ofelia
1/26/15 16:24,2,Elli
1/26/15 16:24,5,Lavonda
1/26/15 16:24,2,Elli
1/26/15 16:24,5,Marya
1/26/15 16:24,2,Roman
1/26/15 16:24,5,Tia
1/26/15 16:25,2,Roman
1/26/15 16:25,5,Sasha
1/26/15 16:31,6,Sasha
1/26/15 16:31,3,Roman
1/26/15 16:31,2,Roman
1/26/15 16:31,5,Ofelia
1/26/15 16:31,2,Assunta
1/26/15 16:31,5,Ettie
1/26/15 16:32,6,Ettie
1/26/15 16:32,3,Elli
1/26/15 16:32,6,Ettie
1/26/15 16:32,3,Assunta
1/26/15 16:34,6,Ettie
1/26/15 16:34,3,Elli
1/26/15 16:34,2,Harrison
1/26/15 16:34,5,Cindie
1/26/15 16:35,6,Harrison
1/26/15 16:35,3,Elli
1/26/15 16:37,6,Cindie
1/26/15 16:37,3,Harrison
1/26/15 17:13,8,Lai
1/26/15 17:45,1,Lai
1/26/15 17:51,2,Lai
1/26/15 17:51,5,Cindie
1/26/15 17:54,2,Tiera
1/26/15 17:54,5,Ofelia
1/26/15 18:01,6,Cindie
1/26/15 18:01,3,Lai
1/26/15 18:04,2,Lai
1/26/15 18:04,5,Tia
1/26/15 18:06,1,Bryanna
1/26/15 18:09,8,Lai
1/26/15 18:13,2,Bryanna
1/26/15 18:13,5,Ettie
1/26/15 18:13,2,Bryanna
1/26/15 18:13,5,Harrison
1/26/15 18:13,2,Bryanna
1/26/15 18:13,5,Elli
